gameid,league,split,game,patch,PlayerID,side,position,player,TeamID,ChampionID,Kills,Deaths,Assists,DoubleKills,TripleKills,QuadraKills,PentaKills,firstblood,FirstBloodKill,FirstBloodAssist,FirstBloodVictim,DamageToChampions,WardsPlaced,WardsKilled,ControlWardsBought,VisionScore,TotalGold,EarnedGold,GoldSpent,total cs,MinionKills,monsterkills,FriendlyMonstersKilled,EnemyMonstersKilled,GoldAtTen,XpAtTen,CsAtTen,GoldAtFifteen,XpAtFifteen,CsAtFifteen
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,22.0,Blue,5.0,Svenskeren,7,36.0,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13006.0,26.0,9.0,8.0,61.0,9535,5638,8285.0,148.0,11.0,137.0,83.0,13.0,3529.0,3615.0,71.0,4946.0,5610.0,100.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,23.0,Blue,3.0,Jiizuke,7,98.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13391.0,17.0,3.0,10.0,29.0,12641,8744,12050.0,301.0,258.0,43.0,32.0,1.0,3513.0,4914.0,100.0,5643.0,7571.0,142.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,24.0,Blue,1.0,Bang,7,50.0,3,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9688.0,14.0,8.0,4.0,28.0,13012,9115,11450.0,305.0,284.0,21.0,17.0,0.0,3246.0,3145.0,85.0,4934.0,5235.0,133.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,25.0,Blue,2.0,Zeyzal,7,117.0,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2629.0,34.0,8.0,10.0,76.0,7262,3365,5950.0,37.0,37.0,0.0,0.0,0.0,2084.0,2723.0,13.0,3112.0,3673.0,21.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,31.0,Red,4.0,V1per,5,1.0,1,4,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11577.0,17.0,8.0,7.0,39.0,10294,6397,10075.0,218.0,210.0,8.0,1.0,4.0,3052.0,4383.0,75.0,5539.0,6811.0,106.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,32.0,Red,5.0,Santorin,5,86.0,1,2,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5886.0,8.0,6.0,8.0,27.0,8352,4455,8025.0,129.0,6.0,123.0,88.0,4.0,2680.0,2471.0,52.0,4524.0,4150.0,82.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,33.0,Red,3.0,PowerOfEvil,5,11.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6462.0,12.0,10.0,3.0,31.0,12011,8114,12150.0,302.0,286.0,16.0,12.0,4.0,3288.0,4660.0,87.0,5757.0,7651.0,146.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,34.0,Red,1.0,WildTurtle,5,127.0,2,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8881.0,11.0,8.0,3.0,25.0,11334,7437,10475.0,265.0,242.0,23.0,19.0,4.0,3552.0,2957.0,83.0,5407.0,5465.0,135.0
ESPORTSTMNT02/1333569,LCS,2020-1,1,10.06,35.0,Red,2.0,IgNar,5,15.0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2942.0,42.0,11.0,14.0,81.0,6263,2366,5620.0,45.0,41.0,4.0,0.0,0.0,2310.0,3058.0,25.0,3329.0,3436.0,31.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,31.0,Blue,4.0,V1per,5,101.0,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7645.0,13.0,3.0,4.0,23.0,9877,6227,9200.0,207.0,192.0,15.0,11.0,1.0,3538.0,4380.0,69.0,5886.0,6944.0,117.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,32.0,Blue,5.0,Santorin,5,44.0,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3252.0,7.0,13.0,8.0,40.0,8362,4712,8200.0,127.0,27.0,100.0,74.0,4.0,3251.0,2925.0,49.0,5281.0,4650.0,76.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,33.0,Blue,3.0,PowerOfEvil,5,11.0,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15414.0,11.0,6.0,3.0,24.0,9785,6135,9525.0,215.0,187.0,28.0,24.0,0.0,3537.0,4707.0,76.0,5593.0,7159.0,122.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,34.0,Blue,1.0,WildTurtle,5,137.0,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.0,11.0,4.0,3.0,36.0,9301,5651,8650.0,225.0,209.0,16.0,13.0,0.0,3189.0,2976.0,77.0,5060.0,5291.0,129.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,35.0,Blue,2.0,IgNar,5,91.0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4507.0,27.0,14.0,13.0,55.0,5858,2208,5650.0,33.0,33.0,0.0,0.0,0.0,2387.0,2873.0,12.0,3435.0,3823.0,20.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,21.0,Red,4.0,Kumo,7,85.0,2,1,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10174.0,13.0,3.0,6.0,23.0,10058,6408,9050.0,204.0,199.0,5.0,0.0,1.0,3367.0,4171.0,67.0,5056.0,7059.0,121.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,22.0,Red,5.0,Svenskeren,7,36.0,2,2,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9985.0,18.0,7.0,5.0,47.0,9519,5869,8375.0,166.0,30.0,136.0,88.0,5.0,3076.0,3196.0,61.0,4905.0,5842.0,96.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,23.0,Red,3.0,Jiizuke,7,28.0,4,3,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15069.0,14.0,1.0,5.0,19.0,12943,9293,11868.0,255.0,227.0,28.0,16.0,8.0,3392.0,4515.0,80.0,5436.0,7216.0,125.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,24.0,Red,1.0,Bang,7,8.0,4,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10218.0,17.0,12.0,9.0,47.0,12600,8950,10875.0,245.0,221.0,24.0,15.0,4.0,3453.0,3118.0,74.0,5579.0,5386.0,123.0
ESPORTSTMNT02/1333580,LCS,2020-1,2,10.06,25.0,Red,2.0,Zeyzal,7,78.0,1,1,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3558.0,36.0,8.0,11.0,61.0,7108,3458,6300.0,44.0,44.0,0.0,0.0,0.0,2613.0,2713.0,19.0,3887.0,3993.0,33.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,102.0,Blue,4.0,Solo,5,101.0,4,2,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17054.0,20.0,9.0,7.0,54.0,16408,11255,15175.0,300.0,289.0,11.0,0.0,8.0,3921.0,4885.0,89.0,6547.0,8217.0,145.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,32.0,Blue,5.0,Santorin,5,44.0,1,1,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7507.0,14.0,22.0,13.0,71.0,12311,7158,11175.0,181.0,29.0,152.0,87.0,4.0,3251.0,3127.0,49.0,5026.0,5005.0,76.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,33.0,Blue,3.0,PowerOfEvil,5,11.0,9,2,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40705.0,18.0,12.0,6.0,56.0,17982,12829,15600.0,373.0,313.0,60.0,48.0,8.0,3273.0,4549.0,78.0,6024.0,7909.0,154.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,34.0,Blue,1.0,WildTurtle,5,137.0,4,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18924.0,15.0,9.0,6.0,45.0,16453,11300,13850.0,325.0,291.0,34.0,18.0,10.0,3140.0,3248.0,75.0,4588.0,4677.0,112.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,35.0,Blue,2.0,IgNar,5,91.0,0,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8351.0,58.0,30.0,19.0,127.0,9507,4354,8660.0,52.0,52.0,0.0,0.0,0.0,2260.0,3073.0,15.0,3272.0,4154.0,23.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,21.0,Red,4.0,Kumo,7,85.0,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14813.0,24.0,4.0,12.0,33.0,13812,8659,14060.0,268.0,264.0,4.0,3.0,0.0,3114.0,4530.0,77.0,4732.0,7494.0,125.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,22.0,Red,5.0,Svenskeren,7,99.0,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6985.0,17.0,21.0,14.0,77.0,10530,5377,10100.0,178.0,29.0,149.0,102.0,15.0,3099.0,2795.0,54.0,4475.0,4279.0,83.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,23.0,Red,3.0,Jiizuke,7,28.0,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28286.0,17.0,7.0,5.0,37.0,17037,11884,16758.0,411.0,376.0,35.0,18.0,9.0,3231.0,4250.0,83.0,5504.0,7467.0,147.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,24.0,Red,1.0,Bang,7,8.0,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18799.0,24.0,15.0,10.0,64.0,15340,10187,15325.0,368.0,317.0,51.0,49.0,2.0,3490.0,3317.0,82.0,5931.0,5978.0,138.0
ESPORTSTMNT02/1333591,LCS,2020-1,3,10.06,25.0,Red,2.0,Zeyzal,7,78.0,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0,73.0,9.0,23.0,89.0,8025,2872,8075.0,35.0,35.0,0.0,0.0,0.0,2139.0,2569.0,13.0,3433.0,3496.0,18.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,21.0,Blue,4.0,Kumo,7,85.0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16016.0,24.0,5.0,10.0,44.0,13112,7995,12650.0,251.0,235.0,16.0,5.0,4.0,3257.0,4516.0,78.0,4685.0,6766.0,113.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,22.0,Blue,5.0,Svenskeren,7,86.0,3,3,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14455.0,15.0,16.0,16.0,63.0,12414,7297,12175.0,147.0,41.0,106.0,71.0,12.0,3088.0,2585.0,43.0,4742.0,4032.0,65.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,23.0,Blue,3.0,Jiizuke,7,115.0,8,4,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26070.0,7.0,6.0,6.0,27.0,16885,11768,17635.0,307.0,252.0,55.0,45.0,2.0,3639.0,4229.0,77.0,5593.0,6807.0,124.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,24.0,Blue,1.0,Bang,7,50.0,4,4,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22750.0,20.0,13.0,6.0,55.0,15900,10783,14750.0,295.0,248.0,47.0,23.0,12.0,3470.0,2251.0,56.0,5563.0,4002.0,109.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,25.0,Blue,2.0,Zeyzal,7,101.0,3,4,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18929.0,68.0,18.0,23.0,117.0,11517,6400,10725.0,56.0,48.0,8.0,0.0,0.0,2778.0,2272.0,15.0,4343.0,3856.0,27.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,102.0,Red,4.0,Solo,5,1.0,8,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25054.0,15.0,7.0,4.0,52.0,17219,12102,15750.0,334.0,306.0,28.0,9.0,12.0,3786.0,5141.0,90.0,6218.0,8430.0,157.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,32.0,Red,5.0,Santorin,5,99.0,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10126.0,15.0,8.0,14.0,47.0,9861,4744,9100.0,178.0,27.0,151.0,106.0,0.0,2703.0,2568.0,50.0,4071.0,4271.0,81.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,33.0,Red,3.0,PowerOfEvil,5,20.0,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30675.0,18.0,7.0,6.0,45.0,15813,10696,15233.0,360.0,320.0,40.0,32.0,8.0,3399.0,4469.0,89.0,5812.0,7356.0,145.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,34.0,Red,1.0,WildTurtle,5,8.0,4,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19429.0,13.0,15.0,5.0,41.0,13405,8288,12405.0,272.0,253.0,19.0,16.0,0.0,2881.0,2282.0,43.0,4449.0,4400.0,91.0
ESPORTSTMNT02/1333603,LCS,2020-1,4,10.06,35.0,Red,2.0,IgNar,5,78.0,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7050.0,66.0,13.0,16.0,101.0,8202,3085,8000.0,37.0,33.0,4.0,0.0,0.0,2113.0,1543.0,11.0,3223.0,2741.0,19.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,1.0,Blue,4.0,Licorice,2,85.0,2,0,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11107.0,12.0,3.0,5.0,22.0,11466,7757,10425.0,226.0,218.0,8.0,0.0,8.0,3417.0,4736.0,74.0,5989.0,8184.0,127.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,2.0,Blue,5.0,Blaber,2,81.0,5,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11661.0,21.0,8.0,6.0,53.0,11852,8143,10025.0,206.0,51.0,155.0,108.0,12.0,3469.0,3963.0,74.0,5116.0,6079.0,110.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,3.0,Blue,3.0,Nisqy,2,147.0,8,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21053.0,15.0,5.0,5.0,29.0,12383,8674,10475.0,232.0,213.0,19.0,8.0,7.0,3433.0,4355.0,72.0,5416.0,7503.0,129.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,4.0,Blue,1.0,Zven,2,8.0,6,1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12958.0,12.0,13.0,4.0,39.0,13572,9863,11800.0,268.0,252.0,16.0,4.0,4.0,3957.0,3296.0,78.0,6314.0,5460.0,136.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,5.0,Blue,2.0,Vulcan,2,78.0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.0,44.0,4.0,17.0,59.0,6921,3212,6075.0,26.0,26.0,0.0,0.0,0.0,2289.0,3097.0,15.0,3165.0,4407.0,18.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,11.0,Red,4.0,Ssumday,3,33.0,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14265.0,14.0,5.0,7.0,31.0,10726,7017,10858.0,242.0,225.0,17.0,14.0,0.0,3639.0,4905.0,86.0,5155.0,6924.0,123.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,12.0,Red,5.0,Meteos,3,99.0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.0,6.0,16.0,6.0,53.0,7749,4040,6700.0,158.0,30.0,128.0,84.0,12.0,3091.0,3303.0,64.0,4573.0,4994.0,103.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,13.0,Red,3.0,Ryoma,3,113.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9575.0,10.0,2.0,5.0,15.0,9120,5411,9060.0,243.0,237.0,6.0,5.0,0.0,3129.0,4335.0,82.0,5157.0,7302.0,142.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,14.0,Red,1.0,Cody Sun,3,50.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8829.0,12.0,9.0,3.0,30.0,9461,5752,9275.0,241.0,233.0,8.0,8.0,0.0,3035.0,2737.0,77.0,4818.0,4854.0,132.0
ESPORTSTMNT05/1430458,LCS,2020-1,1,10.06,15.0,Red,2.0,Stunt,3,117.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,35.0,12.0,8.0,61.0,5522,1813,5250.0,38.0,38.0,0.0,0.0,0.0,2027.0,2704.0,12.0,3155.0,4300.0,22.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,11.0,Blue,4.0,Ssumday,3,1.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3481.0,10.0,1.0,6.0,17.0,6246,3180,5900.0,146.0,137.0,9.0,6.0,0.0,2440.0,3502.0,48.0,3929.0,5703.0,89.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,12.0,Blue,5.0,Meteos,3,121.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.0,4.0,10.0,5.0,23.0,6171,3105,5645.0,109.0,42.0,67.0,41.0,5.0,2794.0,2903.0,53.0,4385.0,4514.0,81.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,13.0,Blue,3.0,Ryoma,3,113.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7948.0,11.0,1.0,5.0,15.0,7246,4180,7060.0,200.0,196.0,4.0,4.0,0.0,3344.0,4646.0,93.0,4592.0,6705.0,124.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,14.0,Blue,1.0,Cody Sun,3,61.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7148.0,9.0,5.0,3.0,17.0,7643,4577,7150.0,150.0,150.0,0.0,0.0,0.0,2799.0,2900.0,66.0,4313.0,4192.0,97.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,15.0,Blue,2.0,Stunt,3,15.0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.0,22.0,5.0,6.0,47.0,4620,1554,4400.0,29.0,29.0,0.0,0.0,0.0,2083.0,2429.0,12.0,3023.0,3283.0,17.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,1.0,Red,4.0,Licorice,2,85.0,3,1,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7511.0,9.0,2.0,2.0,21.0,10148,7082,9000.0,184.0,176.0,8.0,0.0,4.0,3529.0,4314.0,66.0,6215.0,7097.0,119.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,2.0,Red,5.0,Blaber,2,59.0,1,1,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5014.0,4.0,7.0,4.0,25.0,8649,5583,8575.0,150.0,17.0,133.0,61.0,44.0,3546.0,3571.0,65.0,5481.0,5884.0,101.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,3.0,Red,3.0,Nisqy,2,147.0,7,0,4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23160.0,8.0,0.0,1.0,15.0,9888,6822,8125.0,164.0,153.0,11.0,8.0,3.0,3532.0,4671.0,85.0,6295.0,7473.0,115.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,4.0,Red,1.0,Zven,2,8.0,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12405.0,10.0,6.0,4.0,37.0,11322,8256,8750.0,216.0,186.0,30.0,9.0,8.0,4131.0,3375.0,87.0,6352.0,5758.0,127.0
ESPORTSTMNT05/1440492,LCS,2020-1,2,10.06,5.0,Red,2.0,Vulcan,2,12.0,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5568.0,42.0,9.0,12.0,73.0,6483,3417,4950.0,23.0,23.0,0.0,0.0,0.0,2205.0,2874.0,10.0,3681.0,4094.0,14.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,11.0,Blue,4.0,Ssumday,3,1.0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9290.0,14.0,10.0,4.0,41.0,10949,6859,10500.0,256.0,231.0,25.0,10.0,0.0,3405.0,4674.0,75.0,4977.0,7230.0,120.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,12.0,Blue,5.0,Meteos,3,44.0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4535.0,6.0,14.0,7.0,53.0,9353,5263,8895.0,152.0,35.0,117.0,70.0,6.0,3212.0,2902.0,57.0,4617.0,4459.0,83.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,13.0,Blue,3.0,Ryoma,3,62.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11507.0,9.0,4.0,5.0,24.0,10271,6181,9850.0,244.0,224.0,20.0,16.0,4.0,3013.0,4043.0,71.0,4587.0,6839.0,118.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,14.0,Blue,1.0,Cody Sun,3,127.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9455.0,11.0,5.0,4.0,34.0,11706,7616,11850.0,277.0,259.0,18.0,18.0,0.0,3630.0,3610.0,89.0,5557.0,5160.0,134.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,15.0,Blue,2.0,Stunt,3,114.0,0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3657.0,40.0,5.0,13.0,70.0,6213,2123,6200.0,27.0,27.0,0.0,0.0,0.0,2246.0,2590.0,14.0,3495.0,3966.0,24.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,1.0,Red,4.0,Licorice,2,38.0,3,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13228.0,15.0,2.0,7.0,28.0,12099,8009,10633.0,245.0,217.0,28.0,14.0,1.0,3048.0,4621.0,77.0,5098.0,7453.0,120.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,2.0,Red,5.0,Blaber,2,86.0,5,4,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9952.0,11.0,14.0,11.0,45.0,11519,7429,10350.0,189.0,42.0,147.0,108.0,9.0,2784.0,2603.0,50.0,4658.0,5045.0,89.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,3.0,Red,3.0,Nisqy,2,147.0,4,0,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26897.0,14.0,5.0,6.0,26.0,12023,7933,10300.0,246.0,236.0,10.0,8.0,2.0,3168.0,4610.0,84.0,5138.0,7661.0,140.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,4.0,Red,1.0,Zven,2,28.0,5,0,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26506.0,12.0,11.0,2.0,32.0,13967,9877,13133.0,283.0,269.0,14.0,8.0,1.0,3788.0,2867.0,91.0,5837.0,5104.0,144.0
ESPORTSTMNT05/1440493,LCS,2020-1,3,10.06,5.0,Red,2.0,Vulcan,2,142.0,1,0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14215.0,41.0,4.0,13.0,64.0,7415,3325,6425.0,7.0,7.0,0.0,0.0,0.0,1993.0,2867.0,0.0,2869.0,4269.0,1.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,102.0,Blue,4.0,Solo,5,1.0,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13999.0,22.0,7.0,8.0,43.0,14371,8985,12900.0,283.0,272.0,11.0,7.0,4.0,3224.0,4557.0,89.0,4799.0,6689.0,131.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,32.0,Blue,5.0,Santorin,5,93.0,2,2,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11111.0,39.0,20.0,10.0,113.0,13230,7844,12125.0,218.0,40.0,178.0,99.0,1.0,2866.0,3047.0,60.0,4288.0,4851.0,93.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,33.0,Blue,3.0,PowerOfEvil,5,62.0,10,1,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56846.0,18.0,12.0,2.0,56.0,18107,12721,17035.0,295.0,255.0,40.0,24.0,12.0,3189.0,5023.0,88.0,5024.0,7858.0,147.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,34.0,Blue,1.0,WildTurtle,5,137.0,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29904.0,16.0,10.0,7.0,37.0,17520,12134,15825.0,354.0,314.0,40.0,32.0,4.0,3154.0,3455.0,79.0,4787.0,5679.0,129.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,35.0,Blue,2.0,IgNar,5,91.0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8037.0,61.0,18.0,14.0,114.0,9978,4592,8775.0,43.0,43.0,0.0,0.0,0.0,2052.0,2452.0,13.0,3092.0,3866.0,21.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,72.0,Red,4.0,Hauntzer,8,85.0,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13490.0,17.0,8.0,3.0,28.0,13423,8037,13625.0,320.0,305.0,15.0,3.0,1.0,3196.0,4724.0,82.0,4839.0,7353.0,131.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,73.0,Red,5.0,Closer,8,44.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7047.0,6.0,22.0,8.0,40.0,10817,5431,10175.0,150.0,38.0,112.0,98.0,4.0,2760.0,2859.0,50.0,3918.0,4012.0,73.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,74.0,Red,3.0,Goldenglue,8,20.0,4,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26982.0,21.0,10.0,9.0,37.0,15589,10203,15558.0,344.0,286.0,58.0,47.0,2.0,3150.0,4586.0,82.0,5027.0,7345.0,139.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,75.0,Red,1.0,FBI,8,50.0,2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25114.0,12.0,10.0,2.0,35.0,15764,10378,14200.0,381.0,360.0,21.0,21.0,0.0,3355.0,2779.0,90.0,5046.0,4462.0,138.0
ESPORTSTMNT05/1430490,LCS,2020-1,1,10.06,76.0,Red,2.0,Huhi,8,117.0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.0,61.0,13.0,21.0,93.0,8240,2854,7675.0,41.0,37.0,4.0,0.0,0.0,2178.0,2820.0,15.0,3255.0,4253.0,23.0
